"","Subject","item","experienced1","experienced2","experienced3","experienced4","remembered2","remembered3","remembered4","memdev2","memdev3","memdev4","currdev2","currdev3","currdev4"
"6448","STLM027","frustration",2,2,1,1,3,2.5,3,1,0.5,1,0,-1,-1
"6449","STLM027","sadness",4,4,4,4,5,5,5,1,1,1,0,0,0
"6450","STLM027","shock",3,4,4,4,5,5,5,2,2,2,1,1,1
"6451","STLM028","anger",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"6452","STLM028","confusion",1,2,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA
"6453","STLM028","fear",1,2,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA
"6454","STLM028","frustration",5,2,NA,NA,1,NA,NA,-4,NA,NA,-3,NA,NA
"6455","STLM028","sadness",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"6456","STLM028","shock",3,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA
"6457","STLM029","anger",4,4,2,NA,5,5,NA,1,1,NA,0,-2,NA
"6458","STLM029","confusion",5,4,1,NA,4,3,NA,-1,-2,NA,-1,-4,NA
"6459","STLM029","fear",4,3,1,NA,4,3,NA,0,-1,NA,-1,-3,NA
"6460","STLM029","frustration",4,4,1,NA,5,3,NA,1,-1,NA,0,-3,NA
"6461","STLM029","sadness",4,4,5,NA,5,5,NA,1,1,NA,0,1,NA
"6462","STLM029","shock",5,4,2,NA,5,5,NA,0,0,NA,-1,-3,NA
"6463","STLM030","anger",1,5,NA,NA,5,NA,NA,4,NA,NA,4,NA,NA
"6464","STLM030","confusion",3,4,NA,NA,5,NA,NA,2,NA,NA,1,NA,NA
"6465","STLM030","fear",3,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA
"6466","STLM030","frustration",3.5,5,NA,NA,5,NA,NA,1.5,NA,NA,1.5,NA,NA
"6467","STLM030","sadness",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"6468","STLM030","shock",4.5,4,NA,NA,5,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6469","STLM031","anger",1,2.5,1,NA,2.5,2.25,NA,1.5,1.25,NA,1.5,0,NA
"6470","STLM031","confusion",3,4.5,1.5,NA,4.5,4.25,NA,1.5,1.25,NA,1.5,-1.5,NA
"6471","STLM031","fear",4,3.5,3.5,NA,4.5,5,NA,0.5,1,NA,-0.5,-0.5,NA
"6472","STLM031","frustration",4,2.5,1,NA,3.5,2.25,NA,-0.5,-1.75,NA,-1.5,-3,NA
"6473","STLM031","sadness",4,3.5,4.5,NA,4.5,4.25,NA,0.5,0.25,NA,-0.5,0.5,NA
"6474","STLM031","shock",3,3.5,1,NA,4.5,5,NA,1.5,2,NA,0.5,-2,NA
"6475","STLM032","anger",3,2,3,2,1,3,3,-2,0,0,-1,0,-1
"6476","STLM032","confusion",1,2,2,2,3,2,3,2,1,2,1,1,1
"6477","STLM032","fear",1,2,2,2,1,2,2,0,1,1,1,1,1
"6478","STLM032","frustration",4,2,4,2,1,2,3,-3,-2,-1,-2,0,-2
"6479","STLM032","sadness",3,4,3,2,4,3,3,1,0,0,1,0,-1
"6480","STLM032","shock",3,2,1,2,5,2,2,2,-1,-1,-1,-2,-1
"6481","STLM033","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6482","STLM033","confusion",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6483","STLM033","fear",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6484","STLM033","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6485","STLM033","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6486","STLM033","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6487","STLM034","anger",5,2,4,5,3,4,5,-2,-1,0,-3,-1,0
"6488","STLM034","confusion",2,1,3,4,3,3,4,1,1,2,-1,1,2
"6489","STLM034","fear",3,2,2,4,3,3,2,0,0,-1,-1,-1,1
"6490","STLM034","frustration",3,4,5,5,2,3,3,-1,0,0,1,2,2
"6491","STLM034","sadness",5,3,3,2,4,4,5,-1,-1,0,-2,-2,-3
"6492","STLM034","shock",4,4,4,5,4,4,4,0,0,0,0,0,1
"6493","STLM035","anger",3,4,NA,NA,4,NA,NA,1,NA,NA,1,NA,NA
"6494","STLM035","confusion",1,3,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA
"6495","STLM035","fear",3,4,NA,NA,4,NA,NA,1,NA,NA,1,NA,NA
"6496","STLM035","frustration",4,4,NA,NA,4,NA,NA,0,NA,NA,0,NA,NA
"6497","STLM035","sadness",3.5,3,NA,NA,4,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6498","STLM035","shock",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"6499","STLM036","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6500","STLM036","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6501","STLM036","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6502","STLM036","frustration",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6503","STLM036","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6504","STLM036","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6505","STLM037","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6506","STLM037","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6507","STLM037","fear",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6508","STLM037","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6509","STLM037","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6510","STLM037","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6511","STLM038","anger",3,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA
"6512","STLM038","confusion",2,2,NA,NA,4,NA,NA,2,NA,NA,0,NA,NA
"6513","STLM038","fear",3,2,NA,NA,3,NA,NA,0,NA,NA,-1,NA,NA
"6514","STLM038","frustration",2,3,NA,NA,3,NA,NA,1,NA,NA,1,NA,NA
"6515","STLM038","sadness",4,3,NA,NA,4,NA,NA,0,NA,NA,-1,NA,NA
"6516","STLM038","shock",3,1,NA,NA,3,NA,NA,0,NA,NA,-2,NA,NA
"6517","STLM039","anger",2,2,1,NA,1,1,NA,-1,-1,NA,0,-1,NA
"6518","STLM039","confusion",1,1,1,NA,2,2,NA,1,1,NA,0,0,NA
"6519","STLM039","fear",4,1,2,NA,4,2,NA,0,-2,NA,-3,-2,NA
"6520","STLM039","frustration",3,2,1,NA,2,1,NA,-1,-2,NA,-1,-2,NA
"6521","STLM039","sadness",4,2,2,NA,4,3,NA,0,-1,NA,-2,-2,NA
"6522","STLM039","shock",5,2,2,NA,4,4,NA,-1,-1,NA,-3,-3,NA
"6523","STLM040","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6524","STLM040","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6525","STLM040","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6526","STLM040","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6527","STLM040","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6528","STLM040","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6529","STLM041","anger",2,1,1,NA,2,4,NA,0,2,NA,-1,-1,NA
"6530","STLM041","confusion",4,1,2,NA,2,2,NA,-2,-2,NA,-3,-2,NA
"6531","STLM041","fear",1,1,1,NA,1,1,NA,0,0,NA,0,0,NA
"6532","STLM041","frustration",4,1,1,NA,2,1,NA,-2,-3,NA,-3,-3,NA
"6533","STLM041","sadness",4,1,2,NA,2,3,NA,-2,-1,NA,-3,-2,NA
"6534","STLM041","shock",4,1,3,NA,5,5,NA,1,1,NA,-3,-1,NA
"6535","STLM042","anger",4,1.5,3.5,NA,3.5,4.5,NA,-0.5,0.5,NA,-2.5,-0.5,NA
"6536","STLM042","confusion",2,2.25,1.5,NA,4.5,3.5,NA,2.5,1.5,NA,0.25,-0.5,NA
"6537","STLM042","fear",3,2.25,2.5,NA,2.25,3.5,NA,-0.75,0.5,NA,-0.75,-0.5,NA
"6538","STLM042","frustration",2,3.25,1.5,NA,2.5,3.5,NA,0.5,1.5,NA,1.25,-0.5,NA
"6539","STLM042","sadness",4,4.5,3.75,NA,4.5,4.5,NA,0.5,0.5,NA,0.5,-0.25,NA
"6540","STLM042","shock",2,1.5,2.5,NA,4.5,4.5,NA,2.5,2.5,NA,-0.5,0.5,NA
"6541","STLM043","anger",4,5,5,NA,4.5,5,NA,0.5,1,NA,1,1,NA
"6542","STLM043","confusion",4,5,4.5,NA,5,5,NA,1,1,NA,1,0.5,NA
"6543","STLM043","fear",5,5,4,NA,5,5,NA,0,0,NA,0,-1,NA
"6544","STLM043","frustration",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"6545","STLM043","sadness",5,5,4.75,NA,5,5,NA,0,0,NA,0,-0.25,NA
"6546","STLM043","shock",5,3,2,NA,5,5,NA,0,0,NA,-2,-3,NA
"6547","STLM044","anger",5,5,5,4,4.5,4.5,5,-0.5,-0.5,0,0,0,-1
"6548","STLM044","confusion",5,2,1,2,4,3.5,3,-1,-1.5,-2,-3,-4,-3
"6549","STLM044","fear",5,3,1,2,3,3.5,3,-2,-1.5,-2,-2,-4,-3
"6550","STLM044","frustration",5,3,4,4,5,4.75,4,0,-0.25,-1,-2,-1,-1
"6551","STLM044","sadness",5,5,3,4,4.5,4.5,5,-0.5,-0.5,0,0,-2,-1
"6552","STLM044","shock",5,2,5,4,5,4.75,5,0,-0.25,0,-3,0,-1
"6553","STLM045","anger",4,3,3,NA,4,4,NA,0,0,NA,-1,-1,NA
"6554","STLM045","confusion",2,2,2,NA,3,3,NA,1,1,NA,0,0,NA
"6555","STLM045","fear",1,1,1,NA,2,3,NA,1,2,NA,0,0,NA
"6556","STLM045","frustration",5,2,3,NA,4,3,NA,-1,-2,NA,-3,-2,NA
"6557","STLM045","sadness",4,2,2,NA,3,3,NA,-1,-1,NA,-2,-2,NA
"6558","STLM045","shock",2,2,2,NA,5,2,NA,3,0,NA,0,0,NA
"6559","STLM046","anger",4,4,3,NA,4,4,NA,0,0,NA,0,-1,NA
"6560","STLM046","confusion",4,3,2,NA,4,4,NA,0,0,NA,-1,-2,NA
"6561","STLM046","fear",3,2,1,NA,2,3,NA,-1,0,NA,-1,-2,NA
"6562","STLM046","frustration",4,3,3,NA,4,4,NA,0,0,NA,-1,-1,NA
"6563","STLM046","sadness",3,3,1.5,NA,4,3,NA,1,0,NA,0,-1.5,NA
"6564","STLM046","shock",4,4,4,NA,5,5,NA,1,1,NA,0,0,NA
"6565","STLM047","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6566","STLM047","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6567","STLM047","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6568","STLM047","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6569","STLM047","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6570","STLM047","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6571","STLM048","anger",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6572","STLM048","confusion",1.5,2.5,NA,NA,1.5,NA,NA,0,NA,NA,1,NA,NA
"6573","STLM048","fear",4.5,2.5,NA,NA,4.5,NA,NA,0,NA,NA,-2,NA,NA
"6574","STLM048","frustration",3.5,2.5,NA,NA,1.5,NA,NA,-2,NA,NA,-1,NA,NA
"6575","STLM048","sadness",4.5,4.5,NA,NA,3.5,NA,NA,-1,NA,NA,0,NA,NA
"6576","STLM048","shock",3.5,1.5,NA,NA,4.5,NA,NA,1,NA,NA,-2,NA,NA
"6577","STLM049","anger",1,3,NA,NA,5,NA,NA,4,NA,NA,2,NA,NA
"6578","STLM049","confusion",1,1,NA,NA,5,NA,NA,4,NA,NA,0,NA,NA
"6579","STLM049","fear",5,1,NA,NA,5,NA,NA,0,NA,NA,-4,NA,NA
"6580","STLM049","frustration",5,1,NA,NA,5,NA,NA,0,NA,NA,-4,NA,NA
"6581","STLM049","sadness",5,3,NA,NA,5,NA,NA,0,NA,NA,-2,NA,NA
"6582","STLM049","shock",4,1,NA,NA,5,NA,NA,1,NA,NA,-3,NA,NA
"6583","STLM050","anger",3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6584","STLM050","confusion",1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6585","STLM050","fear",2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6586","STLM050","frustration",2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6587","STLM050","sadness",4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6588","STLM050","shock",3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6589","STLM051","anger",4.5,4.5,4.5,NA,4.5,4.5,NA,0,0,NA,0,0,NA
"6590","STLM051","confusion",4.5,4.5,2.5,NA,4.5,4.5,NA,0,0,NA,0,-2,NA
"6591","STLM051","fear",4.5,4.5,4.5,NA,4.5,4.5,NA,0,0,NA,0,0,NA
"6592","STLM051","frustration",4.5,4.5,4.5,NA,4.5,4.5,NA,0,0,NA,0,0,NA
"6593","STLM051","sadness",4.5,4.5,4.5,NA,4.5,4.5,NA,0,0,NA,0,0,NA
"6594","STLM051","shock",4.5,3.5,2.5,NA,4.5,4.5,NA,0,0,NA,-1,-2,NA
"6595","STLM052","anger",4,4,5,NA,4,5,NA,0,1,NA,0,1,NA
"6596","STLM052","confusion",2,2,1,NA,2,4,NA,0,2,NA,0,-1,NA
"6597","STLM052","fear",1,2,3,NA,2,3,NA,1,2,NA,1,2,NA
"6598","STLM052","frustration",4,5,5,NA,5,5,NA,1,1,NA,1,1,NA
"6599","STLM052","sadness",3,2,3,NA,3,3,NA,0,0,NA,-1,0,NA
"6600","STLM052","shock",3,3,2,NA,5,5,NA,2,2,NA,0,-1,NA
"6601","STLM053","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6602","STLM053","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6603","STLM053","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6604","STLM053","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6605","STLM053","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6606","STLM053","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6607","STLM054","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6608","STLM054","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6609","STLM054","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6610","STLM054","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6611","STLM054","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6612","STLM054","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6613","STLM055","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6614","STLM055","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6615","STLM055","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6616","STLM055","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6617","STLM055","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6618","STLM055","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6619","STLM056","anger",4,NA,3,NA,NA,5,NA,NA,1,NA,NA,-1,NA
"6620","STLM056","confusion",3,NA,3,NA,NA,4,NA,NA,1,NA,NA,0,NA
"6621","STLM056","fear",4,NA,3,NA,NA,4,NA,NA,0,NA,NA,-1,NA
"6622","STLM056","frustration",3,NA,3,NA,NA,4,NA,NA,1,NA,NA,0,NA
"6623","STLM056","sadness",5,NA,4,NA,NA,4,NA,NA,-1,NA,NA,-1,NA
"6624","STLM056","shock",4,NA,4,NA,NA,4,NA,NA,0,NA,NA,0,NA
"6625","STLM057","anger",2.5,4.5,NA,NA,3.5,NA,NA,1,NA,NA,2,NA,NA
"6626","STLM057","confusion",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6627","STLM057","fear",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6628","STLM057","frustration",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6629","STLM057","sadness",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6630","STLM057","shock",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6631","STLM058","anger",2,3.5,NA,NA,3,NA,NA,1,NA,NA,1.5,NA,NA
"6632","STLM058","confusion",1,4,NA,NA,3,NA,NA,2,NA,NA,3,NA,NA
"6633","STLM058","fear",4,3.5,NA,NA,4.5,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6634","STLM058","frustration",1,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA
"6635","STLM058","sadness",3,3.5,NA,NA,3,NA,NA,0,NA,NA,0.5,NA,NA
"6636","STLM058","shock",3.5,3,NA,NA,4,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6637","STLM059","anger",1.5,1,NA,NA,2,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6638","STLM059","confusion",1.5,1,NA,NA,2,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6639","STLM059","fear",1.5,1,NA,NA,2,NA,NA,0.5,NA,NA,-0.5,NA,NA
"6640","STLM059","frustration",2.2,1,NA,NA,3,NA,NA,0.8,NA,NA,-1.2,NA,NA
"6641","STLM059","sadness",2.25,2,NA,NA,3,NA,NA,0.75,NA,NA,-0.25,NA,NA
"6642","STLM059","shock",1.5,1,NA,NA,3,NA,NA,1.5,NA,NA,-0.5,NA,NA
"6643","STLM060","anger",2,NA,5,NA,3,5,NA,1,3,NA,NA,3,NA
"6644","STLM060","confusion",1,NA,3,NA,3,5,NA,2,4,NA,NA,2,NA
"6645","STLM060","fear",2,NA,3,NA,5,5,NA,3,3,NA,NA,1,NA
"6646","STLM060","frustration",5,NA,3,NA,5,5,NA,0,0,NA,NA,-2,NA
"6647","STLM060","sadness",5,NA,5,NA,5,5,NA,0,0,NA,NA,0,NA
"6648","STLM060","shock",2,NA,2,NA,5,5,NA,3,3,NA,NA,0,NA
"6649","STLM061","anger",1,4.5,NA,NA,4,NA,NA,3,NA,NA,3.5,NA,NA
"6650","STLM061","confusion",1,1,NA,NA,2,NA,NA,1,NA,NA,0,NA,NA
"6651","STLM061","fear",2,1,NA,NA,3,NA,NA,1,NA,NA,-1,NA,NA
"6652","STLM061","frustration",5,1,NA,NA,4.5,NA,NA,-0.5,NA,NA,-4,NA,NA
"6653","STLM061","sadness",3,3,NA,NA,4.5,NA,NA,1.5,NA,NA,0,NA,NA
"6654","STLM061","shock",4,1,NA,NA,3,NA,NA,-1,NA,NA,-3,NA,NA
"6655","STLM062","anger",2,2,1,NA,5,4,NA,3,2,NA,0,-1,NA
"6656","STLM062","confusion",1,1,1,NA,1,3,NA,0,2,NA,0,0,NA
"6657","STLM062","fear",3,3,2,NA,4,4,NA,1,1,NA,0,-1,NA
"6658","STLM062","frustration",1,1,1,NA,1,2,NA,0,1,NA,0,0,NA
"6659","STLM062","sadness",2,1.5,1,NA,4,5,NA,2,3,NA,-0.5,-1,NA
"6660","STLM062","shock",4,2,3,NA,5,5,NA,1,1,NA,-2,-1,NA
"6661","STLM063","anger",4,5,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA
"6662","STLM063","confusion",3,3,NA,NA,4,NA,NA,1,NA,NA,0,NA,NA
"6663","STLM063","fear",4,3,NA,NA,4,NA,NA,0,NA,NA,-1,NA,NA
"6664","STLM063","frustration",3,3,NA,NA,4,NA,NA,1,NA,NA,0,NA,NA
"6665","STLM063","sadness",4,5,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA
"6666","STLM063","shock",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"6667","STLM064","anger",5,4,4,5,5,4,5,0,-1,0,-1,-1,0
"6668","STLM064","confusion",3,2,1,2,2,2,1,-1,-1,-2,-1,-2,-1
"6669","STLM064","fear",3,3,2,2,4,2,2,1,-1,-1,0,-1,-1
"6670","STLM064","frustration",3,3,2,2,2,1,1,-1,-2,-2,0,-1,-1
"6671","STLM064","sadness",5,5,4,4,5,4,5,0,-1,0,0,-1,-1
"6672","STLM064","shock",5,4,3,1,5,2,4,0,-3,-1,-1,-2,-4
"6673","STLM065","anger",5,2,NA,NA,5,NA,NA,0,NA,NA,-3,NA,NA
"6674","STLM065","confusion",5,2,NA,NA,2,NA,NA,-3,NA,NA,-3,NA,NA
"6675","STLM065","fear",3,5,NA,NA,2,NA,NA,-1,NA,NA,2,NA,NA
"6676","STLM065","frustration",5,2,NA,NA,3,NA,NA,-2,NA,NA,-3,NA,NA
"6677","STLM065","sadness",4,2,NA,NA,5,NA,NA,1,NA,NA,-2,NA,NA
"6678","STLM065","shock",5,2,NA,NA,4,NA,NA,-1,NA,NA,-3,NA,NA
"6679","STLM066","anger",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6680","STLM066","confusion",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6681","STLM066","fear",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6682","STLM066","frustration",4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6683","STLM066","sadness",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6684","STLM066","shock",4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6685","STLM067","anger",2,1,2,3,2,3,3,0,1,1,-1,0,1
"6686","STLM067","confusion",3,1,1,2,2,3,4,-1,0,1,-2,-2,-1
"6687","STLM067","fear",2,1,1,2,2,2,2,0,0,0,-1,-1,0
"6688","STLM067","frustration",4,2,2,5,4,1,1,0,-3,-3,-2,-2,1
"6689","STLM067","sadness",4,2,2,2,3,4,3,-1,0,-1,-2,-2,-2
"6690","STLM067","shock",2,2,4,2,5,4,5,3,2,3,0,2,0
"6691","STLM068","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6692","STLM068","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6693","STLM068","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6694","STLM068","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6695","STLM068","sadness",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6696","STLM068","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6697","STLM069","anger",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"6698","STLM069","confusion",1,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA
"6699","STLM069","fear",2,1,NA,NA,3,NA,NA,1,NA,NA,-1,NA,NA
"6700","STLM069","frustration",2,2,NA,NA,4,NA,NA,2,NA,NA,0,NA,NA
"6701","STLM069","sadness",3,3,NA,NA,5,NA,NA,2,NA,NA,0,NA,NA
"6702","STLM069","shock",3,3,NA,NA,4,NA,NA,1,NA,NA,0,NA,NA
"6703","STLM070","anger",1.25,1.5,1.5,NA,2.5,2.25,NA,1.25,1,NA,0.25,0.25,NA
"6704","STLM070","confusion",3,1.5,1.25,NA,3.5,2.5,NA,0.5,-0.5,NA,-1.5,-1.75,NA
"6705","STLM070","fear",4.75,3.5,2.5,NA,3.5,4.25,NA,-1.25,-0.5,NA,-1.25,-2.25,NA
"6706","STLM070","frustration",3.25,1.5,1.5,NA,2.5,2.5,NA,-0.75,-0.75,NA,-1.75,-1.75,NA
"6707","STLM070","sadness",4.75,3.5,3.25,NA,4.5,4.5,NA,-0.25,-0.25,NA,-1.25,-1.5,NA
"6708","STLM070","shock",2.75,1.5,1.5,NA,4.5,4.5,NA,1.75,1.75,NA,-1.25,-1.25,NA
"6709","STLM071","anger",5,NA,NA,NA,4.5,NA,NA,-0.5,NA,NA,NA,NA,NA
"6710","STLM071","confusion",4,1,NA,NA,1,NA,NA,-3,NA,NA,-3,NA,NA
"6711","STLM071","fear",3,2,NA,NA,2,NA,NA,-1,NA,NA,-1,NA,NA
"6712","STLM071","frustration",4,2,NA,NA,3,NA,NA,-1,NA,NA,-2,NA,NA
"6713","STLM071","sadness",4,3,NA,NA,4,NA,NA,0,NA,NA,-1,NA,NA
"6714","STLM071","shock",5,2,NA,NA,4,NA,NA,-1,NA,NA,-3,NA,NA
"6715","STLM072","anger",3.5,4.5,NA,NA,4.5,NA,NA,1,NA,NA,1,NA,NA
"6716","STLM072","confusion",1.5,4.5,NA,NA,1.5,NA,NA,0,NA,NA,3,NA,NA
"6717","STLM072","fear",2.5,3.5,NA,NA,2.5,NA,NA,0,NA,NA,1,NA,NA
"6718","STLM072","frustration",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6719","STLM072","sadness",4.5,4.5,NA,NA,4.5,NA,NA,0,NA,NA,0,NA,NA
"6720","STLM072","shock",2.5,4.5,NA,NA,4.5,NA,NA,2,NA,NA,2,NA,NA
"6721","STLM073","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6722","STLM073","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6723","STLM073","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6724","STLM073","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6725","STLM073","sadness",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6726","STLM073","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6727","STLM074","anger",5,5,4,NA,4,3.25,NA,-1,-1.75,NA,0,-1,NA
"6728","STLM074","confusion",1,2,2,NA,2,2,NA,1,1,NA,1,1,NA
"6729","STLM074","fear",3,2,3.75,NA,4,3.75,NA,1,0.75,NA,-1,0.75,NA
"6730","STLM074","frustration",2,3,3.5,NA,2,3.5,NA,0,1.5,NA,1,1.5,NA
"6731","STLM074","sadness",5,5,4.5,NA,5,4.5,NA,0,-0.5,NA,0,-0.5,NA
"6732","STLM074","shock",5,3,3.5,NA,4.5,4.75,NA,-0.5,-0.25,NA,-2,-1.5,NA
